时间,上证指数,上证50,沪深300,中证500,万得全A
2018-09-05,0.009755452431007072,0.011476238761026917,0.010891400403957748,0.012854013205071749,0.010948478272668581
2018-09-06,0.009758519872849007,0.011491195448835657,0.010910243551002376,0.012845455292739694,0.010953263170745664
2018-09-07,0.009763283635081303,0.011502782794569524,0.010913763540991368,0.012843364545593457,0.010955968733314376
2018-09-10,0.009787943032169665,0.011518465553933724,0.010947955488436571,0.012873189053886585,0.010992193487138051
2018-09-11,0.00978376773345938,0.01152392507626055,0.010944380166566191,0.012865456898291609,0.010986128669050174
2018-09-12,0.009783803313757182,0.011522745200800537,0.010949043368817852,0.01286465969274706,0.010985795302845736
2018-09-13,0.009814853704710512,0.01155548678102006,0.010972730361555284,0.01286559484526978,0.01100243906750011
2018-09-14,0.00980991426191903,0.011548212563739321,0.010970069824230327,0.012874102621826478,0.011001718620563953
2018-09-17,0.009831266870591973,0.011565744912466766,0.010991519206106994,0.01289908211340415,0.011028321204808287
2018-09-18,0.009901438296847035,0.011669670268295494,0.011069742762875196,0.01292944590483803,0.011090884848368978
2018-09-19,0.009931309467307319,0.011685291987699574,0.01110125381615453,0.012954407415164602,0.011121970503541845
2018-09-20,0.009930353503553644,0.011684897467545282,0.01110070675884095,0.012946062420065378,0.011118903474985996
2018-09-21,0.010061805019779615,0.01188643373533251,0.011269434964794246,0.01298774557175514,0.011212770273481337
2018-09-25,0.010062895737906436,0.01190267005670766,0.011282430128769165,0.012981923879004518,0.011216603260817547
2018-09-26,0.01008014306422925,0.011933979724477163,0.011303744232634798,0.012976702157856762,0.01122385861309105
2018-09-27,0.01008425797393235,0.011935008250981517,0.011304953405464823,0.012994164501970053,0.011234367525215073
2018-09-28,0.010107199905613306,0.011958396549183622,0.011323805250891713,0.012997430113693005,0.011246345004141624
2018-10-08,0.010367025683337642,0.012302474626236806,0.011640546804504662,0.013125974294133829,0.011483631953608967
2018-10-09,0.010368063493966295,0.012302858277385535,0.011640501743762827,0.013122751806872418,0.011483473198829693
2018-10-10,0.010368101236436032,0.012302976061539003,0.011637217108874609,0.013103495082603531,0.011471209022893912
2018-10-11,0.010866713375314549,0.012577289644416935,0.012017601596023457,0.013793056302093992,0.012040685448942443
2018-10-12,0.010884907579647073,0.012653588734419808,0.01205820651853239,0.013778873582802928,0.012041237559421429
2018-10-15,0.010920525048281301,0.012679006573663613,0.0120872744357206,0.013819779721484356,0.01206945565994345
2018-10-16,0.010928113296341833,0.012676233708873675,0.012093131367693914,0.013882145992268226,0.01209014379228591
2018-10-17,0.0109235258452282,0.012672516407847847,0.01207303358059123,0.013871544176967386,0.012073591468108855
2018-10-18,0.011066822599223895,0.012765892199153505,0.012158095667918981,0.013963377805008732,0.012176836025653873
2018-10-19,0.011195858222273496,0.012932306288919252,0.012308938452869247,0.014082724621593276,0.012304707869763112
2018-10-22,0.011506809788308217,0.013158980834592762,0.012617444696404979,0.014454668738694233,0.01265878569277732
2018-10-23,0.01158754289235782,0.013290017149308674,0.01272224534837355,0.014481436186791298,0.012717123351885025
2018-10-24,0.011589534953752463,0.013290424933282537,0.012722821039813507,0.014462084613659127,0.012705395975160835
2018-10-25,0.011589619151156446,0.013292018910817714,0.012723865034220792,0.014462132356934707,0.012705274572482526
2018-10-26,0.011587174901015487,0.013279090277777936,0.012717053017017971,0.014457755711630637,0.012705452576617001
2018-10-29,0.011660990142922711,0.013430024549800013,0.012854117174874008,0.014481437772445347,0.012773819465463883
2018-10-30,0.01168058616560962,0.01344349783214332,0.012875544036258464,0.0144791654917201,0.012789560148731161
2018-10-31,0.01171637226521176,0.013477244845970326,0.012909275286647356,0.014514468671251337,0.012825474525853265
2018-11-01,0.011715515732209407,0.01347150866213072,0.012909488049280545,0.014522903495443341,0.012833211838021732
2018-11-02,0.011845954340809864,0.013641415290591681,0.013109525084955104,0.014671223542168632,0.01300113173219541
2018-11-05,0.011844958096697805,0.013655120163576256,0.013114805703642868,0.014668263195627208,0.01299710649831389
2018-11-06,0.011843030216973464,0.013620557824750789,0.013109626522599284,0.014665404630234276,0.012997743355932246
2018-11-07,0.011840937598924083,0.013626568974066448,0.013113936669850744,0.014630041566819747,0.012976845377033997
2018-11-08,0.011840631361306106,0.01362325878994768,0.013114575374734438,0.014624000692913235,0.012974228064322763
2018-11-09,0.011868656300526682,0.013684385295757193,0.013141145598371538,0.014624338872606182,0.012983832196182299
2018-11-12,0.011896582260318856,0.013687190687404628,0.01316571310772166,0.0147155899000621,0.013046881682645688
2018-11-13,0.011912968504817784,0.013695024566752943,0.013183583556386247,0.014759889415021965,0.013080973658424097
2018-11-14,0.011917102927594856,0.013718683625171906,0.01318719401959694,0.014732687612161182,0.013069741685531584
2018-11-15,0.011940920192167434,0.01372333917401151,0.013198315156106479,0.014767296281780444,0.013094740295513205
2018-11-16,0.011944776613298335,0.013723612186144513,0.013202854423793473,0.014779249969038292,0.013103931134122341
2018-11-19,0.011958164896610174,0.013744152555364627,0.013216215482781039,0.014770564251435568,0.013106452574470722
2018-11-20,0.012026951072301537,0.013772702161038817,0.013277443236897637,0.014866099021277822,0.013186206862703583
2018-11-21,0.01202371330148908,0.01377064608324157,0.013275677093090892,0.014865016829422479,0.013187868284196297
2018-11-22,0.012020868318414722,0.013772360367693791,0.013271335958479753,0.014858266831672996,0.013182392447320345
2018-11-23,0.01210830454101921,0.013804310090738934,0.013334584605025292,0.015031833188721897,0.013313710804371128
2018-11-26,0.012108328807693244,0.013787427069184843,0.013323300702135426,0.015028934997224661,0.013311316124225482
2018-11-27,0.012106015104539064,0.013722052608833156,0.013319767471908172,0.014924968079693492,0.013283469391980884
2018-11-28,0.012125574527387523,0.013742477497233275,0.01334397320395813,0.014929063800042691,0.01330405633929474
2018-11-29,0.012143337301209318,0.013710891932000714,0.013311915625890292,0.014980619203932963,0.013331371058054294
2018-11-30,0.012149240902286045,0.013718458446934007,0.013332748619350906,0.014990280982642656,0.013346385223765021
2018-12-03,0.012187362159932302,0.013734633279670207,0.013333599698601423,0.015056636539516464,0.013390851653239456
2018-12-04,0.012191239049876054,0.013736676767536152,0.013334623491201548,0.015060793582252414,0.013395164408796033
2018-12-05,0.012183595353005075,0.013735191120039144,0.013313810887826426,0.015046338164522876,0.013378997617411511
2018-12-06,0.012222505628219351,0.013779172386630371,0.013378069843124656,0.01505112547934031,0.013418896943455159
2018-12-07,0.012221959221410813,0.013779227689483036,0.01337815678943185,0.015048831530535408,0.013418436823180165
2018-12-10,0.012226039726174837,0.013776006691676538,0.01337754721407689,0.015055963671471977,0.013426075124255707
2018-12-11,0.01222932579320022,0.013770923218281626,0.013382151508774842,0.015055594695326323,0.013431163122763526
2018-12-12,0.012231585184647367,0.01376519948155635,0.013379418482251057,0.015052982708253617,0.013431737997397277
2018-12-13,0.012259651633137197,0.013751443011470115,0.013413681562783893,0.015008794877171518,0.013446338995061284
2018-12-14,0.012293083796273564,0.01375907931125623,0.013447289178728578,0.01506919380037613,0.013502767117165007
2018-12-17,0.012288627009518275,0.013748247889365153,0.013431482635296838,0.015066179143515022,0.013498043302413382
2018-12-18,0.012290813590201387,0.013759981734729679,0.013432891432394298,0.015048095726455036,0.013489904001253205
2018-12-19,0.012286964725964198,0.013755496142642236,0.01340523646554786,0.015039401507298373,0.01347716434858994
2018-12-20,0.01226832975797126,0.013745588402819094,0.013389803591988686,0.015035251653741163,0.013462270304419151
2018-12-21,0.012266294648770723,0.013754062454104125,0.01339559954397,0.015029256597053302,0.013461548248576299
2018-12-24,0.012270043943436894,0.013747131780419534,0.013394412339965626,0.015046837150453796,0.013468628099791706
2018-12-25,0.01227196206820896,0.01373609859708646,0.013383883367449115,0.015055166671665858,0.013470504525226367
2018-12-26,0.012272000499923236,0.013739353181708418,0.013385621111351675,0.015053611086174656,0.013471339214229256
2018-12-27,0.012260517987577064,0.01370063390210736,0.013358864420099896,0.015053575308883281,0.013463299714818074
2018-12-28,0.012264832818934404,0.013709328097081896,0.013368075555847046,0.015048692738270301,0.01346532421717553
2019-01-02,0.012278720078109094,0.013725865399862168,0.013375453169798742,0.01504736958354661,0.013467104936141745
2019-01-03,0.012278797795412296,0.01372536034722062,0.013374822043798277,0.01504797108646464,0.013467657422619376
2019-01-04,0.012351783262682357,0.013788628652937205,0.013468154855366938,0.015125522901747856,0.01356108882149011
2019-01-07,0.012350181553013826,0.01378390242782799,0.013473277416677368,0.01517096458994476,0.013583763409294338
2019-01-08,0.012339676470740317,0.013737416085036808,0.013442607462212788,0.015166079136384375,0.01357222182310851
2019-01-09,0.012341639288720037,0.013752537932042773,0.013451569913574365,0.01516282098286094,0.013575472405621467
2019-01-10,0.012339858998232527,0.01375234387766434,0.013449348034947088,0.015152378093734308,0.013569890143956018
2019-01-11,0.012321893538474142,0.013722919173441085,0.0134256033754597,0.01513578915034846,0.013553326604298636
2019-01-14,0.012319296729920999,0.013734366488127023,0.013427240294266255,0.01512519256953464,0.013547928560076226
2019-01-15,0.01234857561460927,0.013797612436876683,0.013486853671326245,0.015152818074970672,0.013585487512805867
2019-01-16,0.012347471420406096,0.013794305745487529,0.013485328427928451,0.01515268068192648,0.01358444894494533
2019-01-17,0.01234266859611455,0.013790719102406718,0.013482525090152382,0.015152978666995656,0.013585690027438129
2019-01-18,0.012379570690676805,0.013840313726089081,0.0135282083966535,0.01517091003442888,0.013612352269938151
2019-01-21,0.01238482732614485,0.013834106958082272,0.013530150041178862,0.015175128739579642,0.01361862229029009
2019-01-22,0.01240293358526292,0.013855060003740947,0.013552318589494213,0.01519647996286088,0.0136354283445745
2019-01-23,0.012402609361313861,0.01384591033413472,0.01354752445602318,0.015196891477112985,0.013635685628157842
2019-01-24,0.0124039035887553,0.013835738700414124,0.013554037041693024,0.01514199050940819,0.013624532107843021
2019-01-25,0.01239558017935307,0.013856570235542006,0.013554753721775914,0.01513256569613005,0.01361451100508979
2019-01-28,0.01239381211440831,0.013853332857174744,0.01355458380072108,0.015130684680256433,0.013614963346910581
2019-01-29,0.012378225852571232,0.013847376583233014,0.013550923599661011,0.015143683739482001,0.01361434901770006
2019-01-30,0.012380361343194346,0.013849002929934994,0.013555127129584024,0.01515332133256125,0.013626309035436206
2019-01-31,0.012379772252914556,0.013896008127333857,0.013549701680200617,0.015135282732851883,0.013608378904612278
2019-02-01,0.012380369053402633,0.013868655199724054,0.013564502975750218,0.015250995158770365,0.013667141998358992
2019-02-11,0.01241186627643452,0.013888798512646796,0.013618233863638312,0.015337021904586374,0.013743900883218026
2019-02-12,0.012421168257623481,0.013884252577527048,0.013625054683275182,0.015349232507822184,0.013759602829197833
2019-02-13,0.012479735270923319,0.013934495620167294,0.013686581321727488,0.015390014078316352,0.013815669506069377
2019-02-14,0.012467028171596967,0.013898993320527797,0.013643893432440027,0.015380237727664798,0.013791120744350353
2019-02-15,0.012480274792499904,0.013946741302393994,0.013676235811913462,0.015383457787161825,0.013800487417830978
2019-02-18,0.012603317847915168,0.014024748355988314,0.013829735462256292,0.015509827200020433,0.013958553276950445
2019-02-19,0.012590992136401257,0.014014493666594208,0.01382419828954515,0.015376425794427316,0.013896054768726684
2019-02-20,0.012587966047030053,0.014015427238635459,0.013820368802190808,0.015374195190668715,0.013896985699581125
2019-02-21,0.012578316458088377,0.01400053788547854,0.01382059460581653,0.015374301485690054,0.013897474017866993
2019-02-22,0.012469389216132932,0.01399541542141827,0.013779230959476377,0.015157504691553731,0.01376709830777686
2019-02-25,0.012924967339642096,0.014449861829149284,0.014215486827980102,0.015572597842320787,0.014208744576043215
2019-02-26,0.012901065410077866,0.014395793953937674,0.014222962738312583,0.015559634653260341,0.014214283119119995
2019-02-27,0.012649049722617265,0.01410268307730606,0.013965209630468673,0.015390109880398694,0.014017672148453413
2019-02-28,0.012641835164190917,0.014103029989390661,0.013941747388219166,0.015300052142169496,0.013970214473526988
2019-03-01,0.012678770819242603,0.014169726338367604,0.01399132586304058,0.015303571707749822,0.01399651495657411
2019-03-04,0.012695851420036987,0.01416648951371123,0.014002438683983922,0.015345937701247876,0.014028767931790583
2019-03-05,0.012632861676904479,0.014104531828615374,0.013939527188347947,0.015380960362046921,0.014011439585924693
2019-03-06,0.012666122068031551,0.014096180291342722,0.013946901227058873,0.015421871408398154,0.014041071654389519
2019-03-07,0.012641698301797242,0.014136057731749124,0.01394132935530975,0.015377004994461757,0.014002977291052151
2019-03-08,0.01292263881576028,0.014296736551278291,0.014135228616003605,0.015569871105370352,0.014227793275674257
2019-03-11,0.012967221230012153,0.014269927315580064,0.014182112517438356,0.015779280203559364,0.014350681696456074
2019-03-12,0.012983375071922139,0.014269602357690491,0.01418304244593339,0.015802415292347754,0.014366093902167344
2019-03-13,0.012996103958155142,0.014257928728689214,0.014183583216097721,0.015862758028204735,0.014393704137612023
2019-03-14,0.013017273936522534,0.014258488550163569,0.014189856034209905,0.01592883199655415,0.014435150610911437
2019-03-15,0.013018381179122018,0.01425800567244362,0.014191687196009986,0.01592229959515417,0.01444056600779265
2019-03-18,0.013109449433451735,0.014343828452434402,0.01430016679314967,0.01600238195859506,0.014531882496687687
2019-03-19,0.013105601098531478,0.01434286794266852,0.014288228967638117,0.01599708692317373,0.014521667113446605
2019-03-20,0.013100305791249002,0.014341854145939234,0.014279658513441061,0.01597715660420272,0.014504419863698747
2019-03-21,0.01309669443577466,0.014343531562396568,0.014276518738616035,0.015973782381384735,0.014496908837291832
2019-03-22,0.013093382874451064,0.01433325729538084,0.014266054429818249,0.01597359079948304,0.014491018628741555
2019-03-25,0.013146891648980648,0.014436865861801967,0.014341344481407808,0.01598077603400154,0.014522464885902408
2019-03-26,0.013180470972318831,0.014429655621657801,0.014353622633110082,0.01607557343960922,0.014572354921522822
2019-03-27,0.013186444096444622,0.014444482587865548,0.01436085617913977,0.01608535484943562,0.014579126105639923
2019-03-28,0.013197123704336601,0.014433334814813346,0.014359845920485862,0.01610909459440159,0.014588344247749775
2019-03-29,0.013352010857736301,0.014635025600127412,0.014568532498469837,0.016246090710126816,0.014747394218706817
2019-04-01,0.013451000792980634,0.014682747094880988,0.014661137904133124,0.01641846311721014,0.01487920017111783
2019-04-02,0.013447458006005667,0.014670387559402706,0.014647335026454635,0.016417259214792604,0.014875379086932322
2019-04-03,0.013296749892742486,0.014590066760572055,0.014554960557641378,0.01610295499939597,0.014672386070380737
2019-04-04,0.013303695075503767,0.014554836615665478,0.014561822098792846,0.0160580467767796,0.014676996667321035
2019-04-08,0.013287758220563372,0.014555080946231187,0.014552554652107294,0.015998015770224805,0.014642925128496543
2019-04-09,0.01325766030608144,0.014501949407020147,0.014508581063840429,0.015985324517131846,0.014622590558058719
2019-04-10,0.013235737610259235,0.014468766422133409,0.014485719482771076,0.01597226771336941,0.014606398462751868
2019-04-11,0.013274461216878877,0.014505021324244695,0.014551669059594506,0.01600573544434741,0.014653784562932351
2019-04-12,0.013273946249026143,0.014503721818091304,0.014551103528574706,0.01600606680257901,0.014654038546944699
2019-04-15,0.01326484102815949,0.014499520472591036,0.014546956273419133,0.01600618797477687,0.014650938831954499
2019-04-16,0.013348780988908002,0.014649719210246779,0.014649948492155816,0.016058162753527654,0.014724794345407792
2019-04-17,0.013349231080320243,0.014647849235321501,0.01464985120191723,0.016061505454258523,0.014726854207279969
2019-04-18,0.013311450117597138,0.014574946340187852,0.01460263698142639,0.016060311291107063,0.014714373364145543
2019-04-19,0.013312794537400731,0.014594724100652323,0.01462037545440498,0.016063162319779632,0.01472406732824424
2019-04-22,0.013345530370870575,0.014650332382433117,0.01468021959286591,0.01608688900792153,0.014757391782347078
2019-04-23,0.013342779013391762,0.01464021368407564,0.014673420647896973,0.016118874249940213,0.014765890515327363
2019-04-24,0.01330669618393735,0.0145671144249387,0.014637475411007126,0.01612897018319457,0.014757623739669361
2019-04-25,0.013366216914289953,0.014585686256408534,0.014669496754756978,0.016265890268433975,0.014837563522221812
2019-04-26,0.013378846017699838,0.01460157420355322,0.01469211026138928,0.016252522670964362,0.014850360751343107
2019-04-29,0.013377492293633136,0.01462032501059936,0.014673752716139443,0.01633140760922211,0.014874021899532026
2019-04-30,0.013348684377691804,0.014595146757892754,0.014649679527174296,0.016289169767955105,0.014839435239149275
2019-05-06,0.013809292393867623,0.014903959869093597,0.015112221839464273,0.016953327957055363,0.015411685955378375
2019-05-07,0.013758152689535204,0.014841756104480274,0.015069121124639836,0.016910478633425086,0.015368679264820936
2019-05-08,0.013774084550944579,0.014874682749007447,0.01509427752123944,0.016912848640198937,0.015379641449921065
2019-05-09,0.013778264137086469,0.014912513346699274,0.015091059023325415,0.01688931815113807,0.015360972970350717
2019-05-10,0.013917682337048704,0.015072907683668776,0.015265435130569367,0.017046025565179375,0.01553356869521534
2019-05-13,0.01393829899816584,0.015121518328277883,0.01530122678454636,0.017060439561740786,0.01555261810853404
2019-05-14,0.013938685475715877,0.015124481684280914,0.01529861025493261,0.017055447952620345,0.015548646446365314
2019-05-15,0.013990635264858515,0.015178478413941597,0.015361632344414828,0.017116789546009314,0.015612610393783649
2019-05-16,0.01396386495576318,0.015153842264785965,0.015331833693375211,0.017079413016004876,0.015580797302389838
2019-05-17,0.014041399498484436,0.01518136456605667,0.015398235278827896,0.017196207210232073,0.01568092974191428
2019-05-20,0.014043410065378613,0.015187880412767956,0.015406951671254911,0.017197158590569053,0.015685667384399724
2019-05-21,0.014062338321902635,0.015195721147262484,0.015427119939008601,0.017234893991259673,0.01571486683673749
2019-05-22,0.01406391453943252,0.015198918314629698,0.015426553155501526,0.01723256247445402,0.015711192313466835
2019-05-23,0.014087039904269811,0.015212740238393148,0.015455578220169398,0.017278583928341702,0.0157567874365443
2019-05-24,0.014081879921177409,0.015217295467642677,0.015454655679976777,0.01727170827375552,0.015750269374440694
2019-05-27,0.014103753615901127,0.015204090120931745,0.015466256625139854,0.017347808269799796,0.01579861263850087
2019-05-28,0.014106433744697687,0.015211407940880245,0.01547174280292555,0.017345618495137778,0.01580003112681043
2019-05-29,0.014084269812121021,0.015184297364886036,0.015458827991467495,0.017343684938837256,0.015793117942787926
2019-05-30,0.01407892771946087,0.015186896575120986,0.015460568461852802,0.017326075165953865,0.015785738399072886
2019-05-31,0.014079548057687474,0.015184749537949061,0.015459963261412815,0.017324692429911435,0.015785775202989127
2019-06-03,0.014053278878016329,0.0151524714810397,0.015437836533215085,0.017321626440452872,0.015772905920203358
2019-06-04,0.014063173410870206,0.01515489426283271,0.015442307465659827,0.017335533491164765,0.015787675601996322
2019-06-05,0.014060947025192092,0.0151545352351021,0.015441383488222136,0.017319825359672077,0.015783191158608108
2019-06-06,0.014079269388822637,0.01515527751694728,0.015448936125283363,0.01737033843391295,0.01581369538645293
2019-06-10,0.014087811095594904,0.015176820639760485,0.015463764698982425,0.01737465114388805,0.015825412336398097
2019-06-11,0.014093600983289843,0.01519605211885964,0.015522452440169272,0.01746413322160269,0.015881602109718937
2019-06-12,0.01405233526300602,0.015149453915044854,0.015471987431698506,0.017450382193985398,0.01584397558193706
2019-06-13,0.014046469946217008,0.015146930874816706,0.01546319993614072,0.017436323144628105,0.015833132280656012
2019-06-14,0.014055879007274561,0.015107360477150295,0.015459564459411731,0.01746705458166687,0.015854172374256237
2019-06-17,0.01404820458857299,0.015105761294778444,0.015446632821138206,0.017432564392807,0.015831082381541666
2019-06-18,0.01404833354515077,0.015103843820289176,0.015447774097316907,0.01743259787348845,0.015831480223165613
2019-06-19,0.014061511227451456,0.015124926662922788,0.015470090909937267,0.017449581066328834,0.015856211613249595
2019-06-20,0.014116371329048229,0.015248491405243333,0.01556462157963795,0.017481076530602747,0.015911474425326932
2019-06-21,0.014116736616369264,0.01524803204542323,0.015564819504105163,0.017498511210777237,0.01591856502299883
2019-06-24,0.01410622703259685,0.015236798352900954,0.015546612652702243,0.017484320184143153,0.015905608445798528
2019-06-25,0.014103407806268179,0.015256501743728218,0.015548123286336405,0.01746934319117878,0.015898846586738236
2019-06-26,0.014103458439828501,0.01525744122720126,0.015546465268231932,0.017468662657472152,0.015896967975531077
2019-06-27,0.014102455195847692,0.015273294310256268,0.01555684498856264,0.01744066776936012,0.015890658852461298
2019-06-28,0.013902028414992412,0.01518443070475231,0.015394027399311453,0.01700297309662192,0.015581065675109387
2019-07-01,0.013970446337018627,0.01526047806073794,0.015497413577241074,0.01709633238299401,0.015679193043912822
2019-07-02,0.01394234345674487,0.015252310565751976,0.015478289302207465,0.01704517327997963,0.01564219623735058
2019-07-03,0.013952951004233737,0.015271553609436161,0.015493492193248842,0.01703153132558162,0.015644958216121295
2019-07-04,0.013937994630474482,0.01522684471379176,0.015472779783464534,0.017027171894759146,0.015635942896633913
2019-07-05,0.013934021669390175,0.015206917706011886,0.015465761583163954,0.017023092821464022,0.015638526100325546
2019-07-08,0.01401351894042182,0.015207941860748364,0.01548239753565126,0.017148274483817793,0.015714573393584307
2019-07-09,0.014000836172570343,0.015194195333272313,0.015468348356613535,0.01713563846599672,0.015699869530693362
2019-07-10,0.013937674688556079,0.015131580093884826,0.015387139642726456,0.01702025708036895,0.015603927459441022
2019-07-11,0.013843870682357179,0.014934229704040377,0.01527075049595478,0.016993645858488775,0.015543625852185808
2019-07-12,0.013844212701346106,0.014936450435497616,0.015274963972144751,0.01697966568120629,0.015542419221380492
2019-07-15,0.013830789270801192,0.014924362102251067,0.01525094131144876,0.0169752977464483,0.01551731446152945
2019-07-16,0.013818169306803725,0.014930848483868237,0.015248065050020297,0.016888379413326854,0.015482886284950374
2019-07-17,0.013816036511680287,0.014916770451245197,0.0152432483548272,0.016887577670141887,0.015479445264520303
2019-07-18,0.013745778916208635,0.014817562084575898,0.015157283796454021,0.016864391474573904,0.015424599402282769
2019-07-19,0.013751864597066893,0.014837100511023205,0.015170091045640806,0.01686664903398319,0.015430345023919816
2019-07-22,0.013729779598121508,0.014804195266209708,0.015135334260781856,0.016873319876392325,0.015414469953288093
2019-07-23,0.013665670181013265,0.014766654218043743,0.01507661059743767,0.016797186746834995,0.01534278169179136
2019-07-24,0.013673806305124037,0.014775572555688872,0.01508286157977548,0.016805215235051508,0.015352067463398287
2019-07-25,0.013671054522304835,0.014763586737635837,0.015085257454508593,0.016806749507884185,0.015355125439791536
2019-07-26,0.013666564344982127,0.014754659422778265,0.015078836407501742,0.01680698019487653,0.01535456314505242
2019-07-29,0.013664320247643918,0.01475350656430972,0.01507472738352138,0.01680020127271464,0.015350347245515747
2019-07-30,0.013661532041425511,0.014755161937542538,0.015076147437863558,0.016794441400305202,0.015347688112887328
2019-07-31,0.013608852558893223,0.014673162622387315,0.015043787139051443,0.016777482322085095,0.015325445868566987
2019-08-01,0.013602729046617525,0.014663121779608872,0.015043339278982272,0.016775754672365948,0.01532343305648954
2019-08-02,0.013594613196056834,0.014670798886204898,0.015041585228399565,0.016756705630300055,0.015317597229779241
2019-08-05,0.013633104672357852,0.014728423620934477,0.015091517774158722,0.0167731653753172,0.015348786860236012
2019-08-06,0.013660689231340225,0.014717731913937044,0.015088812970222258,0.01682120478838384,0.015380765510326893
2019-08-07,0.013660868858155928,0.014720530764716919,0.015088637280259333,0.016821871985313517,0.01537975172152405
2019-08-08,0.013673440256284097,0.014742257100124069,0.01511044485093491,0.016810431383640093,0.015386087069865292
2019-08-09,0.013679757572739475,0.014746607086401384,0.015123728730823361,0.01682654032164043,0.015400541699346853
2019-08-12,0.013662753294787718,0.014726545965334256,0.015110760018137059,0.01683842233657483,0.015398158030885562
2019-08-13,0.013609222570480962,0.01468754628861975,0.01505466633855742,0.01678812691382339,0.015338546520394989
2019-08-14,0.013596450468811952,0.014670536621889127,0.015018236940219604,0.01677110324581176,0.015313824497547585
2019-08-15,0.013571825840952689,0.014669873194064202,0.01499568991350758,0.01672011460769723,0.015279107154493632
2019-08-16,0.01346269854600416,0.014549268734743385,0.014887384481238407,0.016631886226372513,0.015184224454663001
2019-08-19,0.013502066249314154,0.014567664047493717,0.014909974383019184,0.01672822095889273,0.015237449151856524
2019-08-20,0.013453597884890431,0.014495785875481854,0.014829530945922882,0.01665085080468323,0.015166561808256795
2019-08-21,0.013453597060744204,0.014496738346666569,0.014829759673638516,0.016648198816492397,0.015164903490876158
2019-08-22,0.013451777647918354,0.014482123825632824,0.014827458337882172,0.016645423687040497,0.015165717954917989
2019-08-23,0.01345435176105095,0.014502540278259195,0.014828969280407346,0.0166439868157969,0.015164309152411364
2019-08-26,0.013409655176300932,0.014465381326800537,0.01477728166137921,0.016596592220630674,0.01511707152377967
2019-08-27,0.01342830324374713,0.014472420447531489,0.01479593442970967,0.016619372912543662,0.015137680964052736
2019-08-28,0.013401495058136023,0.014454790008424014,0.014767644533128559,0.016582016871393386,0.015103934793739912
2019-08-29,0.013384726540312546,0.014431201087147025,0.014753592716823008,0.016577865412081928,0.015097365285556613
2019-08-30,0.013360819909710478,0.014393741332191769,0.014712254358641586,0.016571862900575933,0.01507470640459569
2019-09-02,0.013377158515401492,0.014400386530083173,0.014726983708401037,0.01662995383344362,0.015104991329152192
2019-09-03,0.013375943574702598,0.014398894908681212,0.01472586531025349,0.016632375816015618,0.015104144691657682
2019-09-04,0.013387567824202772,0.014407673134581031,0.014733815683750682,0.016642246608411775,0.015112542454788436
2019-09-05,0.01334914839090754,0.014372887603353536,0.014669028142441694,0.016593108418201823,0.015059607320020353
2019-09-06,0.013351512300499847,0.014377549375771901,0.014671849314008318,0.016593311580189476,0.01506168205572448
2019-09-09,0.013359151648249431,0.014375535448034715,0.014672880538391083,0.016639855668274233,0.01508043872490708
2019-09-10,0.013338399481112708,0.014363277214840122,0.014658012590605377,0.016612425607161387,0.01505613866324577
2019-09-11,0.013337732904141853,0.01436584833540987,0.014662596844304567,0.016601328198406796,0.015054473980611141
2019-09-12,0.01334430003636147,0.014388662973811755,0.014673297404502924,0.016601175117029972,0.015060590837893108
2019-09-16,0.013327856629034362,0.014370449038702007,0.014656736634067672,0.016588755440517144,0.015044161348534334
2019-09-17,0.013330794890852923,0.01432251218137917,0.014642477236856013,0.016613655804279075,0.015055188567430497
2019-09-18,0.013327348003360853,0.014308483605683524,0.014626609584813264,0.016610748264678208,0.015047934881801752
2019-09-19,0.013328010263533188,0.014299345803777102,0.014625832451771632,0.01662137805220593,0.015052404755144574
2019-09-20,0.013304288777611362,0.014283064377572369,0.014593888467662736,0.016579840491983078,0.015013950016366224
2019-09-23,0.01331954454356541,0.014296062638529458,0.014613724870156955,0.016585446969009307,0.015028975697985829
2019-09-24,0.013318112953176189,0.014287368281119048,0.014605896419926906,0.016584929664280296,0.015027002711106924
2019-09-25,0.013316730645488935,0.01426550306754754,0.01460244994911978,0.01662324499615263,0.015042168663318107
2019-09-26,0.013329170975668382,0.014264149205274225,0.01461230122392238,0.016673855018961993,0.015080903014937063
2019-09-27,0.013308939180276997,0.014245836194707276,0.014592227652409844,0.01665239994070834,0.015057602553237813
2019-09-30,0.013275499462554921,0.014185671417402438,0.014556373237334606,0.01663814694652696,0.015031909860499184
2019-10-08,0.013257876910208004,0.014177783711120044,0.014538912970039671,0.016623355986363112,0.015014957808332355
2019-10-09,0.013259616266677586,0.014177771265811174,0.014538716248514286,0.016630972266731943,0.015017198057401551
2019-10-10,0.013175638639698633,0.014017685407400875,0.014424553359657604,0.01662298900317143,0.014970058771138306
2019-10-11,0.013180789544511129,0.014028178202630998,0.01442267376073064,0.016622178920599015,0.01496838213950091
2019-10-14,0.013187738465006928,0.01401680686067192,0.014421362715274817,0.016645473993449816,0.01498108755682776
2019-10-15,0.013188165239471328,0.014014997303141699,0.014421770858288791,0.01664923250474231,0.01497947944285529
2019-10-16,0.013175153272141934,0.013998869416049145,0.014410993936406427,0.016641893813680638,0.014971867883622213
2019-10-17,0.012958737900103932,0.013682289432188195,0.014141835779495541,0.016514319754799847,0.014769980399696639
